sim_time,gpu_id,kernel_id,view,region_size_bytes,num_regions_with_entries,strict_coalescable_ratio,avg_relaxed_ratio,full_redundant_ratio,sharer_set_cardinality_dist_json,reg_card1_ratio,reg_card2_ratio,reg_card3_ratio,reg_card4plus_ratio,coalescable_private_ratio,coalescable_shared_ratio,shared_only_strict_ratio
0.068754796,4,0,read_only,64,88004,1.000000,1.000000,1.000000,{"1":88002,"2":2},0.999977,0.000023,0.000000,0.000000,0.999977,0.000023,1.000000
0.068754796,4,0,union,64,88004,1.000000,1.000000,1.000000,{"1":88002,"2":2},0.999977,0.000023,0.000000,0.000000,0.999977,0.000023,1.000000
0.068754796,4,0,snapshot,64,8192,1.000000,1.000000,1.000000,{"1":8192},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.068754796,4,0,read_only,256,88004,1.000000,1.000000,1.000000,{"1":88002,"2":2},0.999977,0.000023,0.000000,0.000000,0.999977,0.000023,1.000000
0.068754796,4,0,union,256,88004,1.000000,1.000000,1.000000,{"1":88002,"2":2},0.999977,0.000023,0.000000,0.000000,0.999977,0.000023,1.000000
0.068754796,4,0,snapshot,256,8192,1.000000,1.000000,1.000000,{"1":8192},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.068754796,4,0,read_only,1024,22004,0.999909,0.999955,0.999909,{"1":88002,"2":2},0.999909,0.000091,0.000000,0.000000,0.999909,0.000000,0.000000
0.068754796,4,0,union,1024,22004,0.999909,0.999955,0.999909,{"1":88002,"2":2},0.999909,0.000091,0.000000,0.000000,0.999909,0.000000,0.000000
0.068754796,4,0,snapshot,1024,4006,1.000000,1.000000,1.000000,{"1":8192},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.068754796,4,0,read_only,4096,5503,0.999637,0.999841,0.999637,{"1":88002,"2":2},0.999637,0.000363,0.000000,0.000000,0.999637,0.000000,0.000000
0.068754796,4,0,union,4096,5503,0.999637,0.999841,0.999637,{"1":88002,"2":2},0.999637,0.000363,0.000000,0.000000,0.999637,0.000000,0.000000
0.068754796,4,0,snapshot,4096,1358,1.000000,1.000000,1.000000,{"1":8192},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.068754796,4,0,read_only,16384,1378,0.997097,0.999310,0.997097,{"1":88002,"2":2},0.997097,0.002903,0.000000,0.000000,0.997097,0.000000,0.000000
0.068754796,4,0,union,16384,1378,0.997097,0.999310,0.997097,{"1":88002,"2":2},0.997097,0.002903,0.000000,0.000000,0.997097,0.000000,0.000000
0.068754796,4,0,snapshot,16384,407,1.000000,1.000000,1.000000,{"1":8192},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
