sim_time,gpu_id,kernel_id,view,region_size_bytes,num_regions_with_entries,strict_coalescable_ratio,avg_relaxed_ratio,full_redundant_ratio,sharer_set_cardinality_dist_json,reg_card1_ratio,reg_card2_ratio,reg_card3_ratio,reg_card4plus_ratio,coalescable_private_ratio,coalescable_shared_ratio,shared_only_strict_ratio
0.015936969,2,0,read_only,64,68407,1.000000,1.000000,1.000000,{"1":25447,"2":840,"3":42120},0.371994,0.012279,0.615726,0.000000,0.371994,0.628006,1.000000
0.015936969,2,0,union,64,68407,1.000000,1.000000,1.000000,{"1":25447,"2":840,"3":42120},0.371994,0.012279,0.615726,0.000000,0.371994,0.628006,1.000000
0.015936969,2,0,snapshot,64,8192,1.000000,1.000000,1.000000,{"1":114,"2":87,"3":7991},0.013916,0.010620,0.975464,0.000000,0.013916,0.986084,1.000000
0.015936969,2,0,read_only,256,17128,0.996614,0.998949,0.996614,{"1":25447,"2":840,"3":42120},0.372957,0.010451,0.616593,0.000000,0.372957,0.623657,0.994600
0.015936969,2,0,union,256,17128,0.996614,0.998949,0.996614,{"1":25447,"2":840,"3":42120},0.372957,0.010451,0.616593,0.000000,0.372957,0.623657,0.994600
0.015936969,2,0,snapshot,256,4048,0.992342,0.996974,0.992342,{"1":114,"2":87,"3":7991},0.021986,0.005188,0.972826,0.000000,0.021986,0.970356,0.992170
0.015936969,2,0,read_only,1024,4307,0.985373,0.996256,0.985373,{"1":25447,"2":840,"3":42120},0.376596,0.004644,0.618760,0.000000,0.376596,0.608776,0.976536
0.015936969,2,0,union,1024,4307,0.985373,0.996256,0.985373,{"1":25447,"2":840,"3":42120},0.376596,0.004644,0.618760,0.000000,0.376596,0.608776,0.976536
0.015936969,2,0,snapshot,1024,1952,0.983094,0.994467,0.983094,{"1":114,"2":87,"3":7991},0.041496,0.001025,0.957480,0.000000,0.041496,0.941598,0.982362
0.015936969,2,0,read_only,4096,1102,0.960073,0.988090,0.960073,{"1":25447,"2":840,"3":42120},0.390200,0.000000,0.609800,0.000000,0.390200,0.569873,0.934524
0.015936969,2,0,union,4096,1102,0.960073,0.988090,0.960073,{"1":25447,"2":840,"3":42120},0.390200,0.000000,0.609800,0.000000,0.390200,0.569873,0.934524
0.015936969,2,0,snapshot,4096,706,0.954674,0.995486,0.954674,{"1":114,"2":87,"3":7991},0.113314,0.000000,0.886686,0.000000,0.113314,0.841360,0.948882
0.015936969,2,0,read_only,16384,278,0.949640,0.987963,0.949640,{"1":25447,"2":840,"3":42120},0.388489,0.000000,0.611511,0.000000,0.388489,0.561151,0.917647
0.015936969,2,0,union,16384,278,0.949640,0.987963,0.949640,{"1":25447,"2":840,"3":42120},0.388489,0.000000,0.611511,0.000000,0.388489,0.561151,0.917647
0.015936969,2,0,snapshot,16384,217,0.935484,0.997024,0.935484,{"1":114,"2":87,"3":7991},0.225806,0.000000,0.774194,0.000000,0.225806,0.709677,0.916667
